id,text
2827,The War with Grandpa يحقق 635 ألف دولار في الإمارات
2828,لاتفيا تغلق دور السينمائي وتؤجل مهرجان الأفلام الوثائقية بسبب كورونا
2829,"انطلاق تصوير ""عش الدبابير"" منتصف ديسمبر المقبل"
2830,"عرض فيلم ""Let Him Go"" فى المملكة المتحدة 11 ديسمبر المقبل"
2831,"اعرف تفاصيل مشاركة نيللى كريم فى فيلم ""العميل صفر"" مع أكرم حسنى"
2832,شيرين عبد الوهاب تنفى تدخل حسام حبيب فى معاملاتها المالية
2833,أغنية جديدة فى ألبوم هيفاء وهبى بتوقيع هانى رجب ومديح محسن
2834,كاتى هولمز مع صديقها فى شوارع نيويورك بعد حديثها عن زوجها السابق توم كروز
2835,مادس ميكلسن يقترب من تجسيد الساحر جريندلفالد خلفا لجونى ديب فى Fantastic Beasts
2836,"حمادة هلال يتعاون مع المخرج عادل سرحان فى كليب ""آية من الجمال"""
2837,اليوم.. حفل ختام وتوزيع جوائز مهرجان الإسكندرية السينمائى
2838,"اليوم.. افتتاح أبى تحت الشجرة "" على مسرح السلام"
2839,"""الچوكر"" برنامج جديد على منصة Watch it قريبًا"
2840,"صور.. نجوم الفن يتألقون فى أمسية ""الليلة المحمدية"".. أبرزهم نهال عنبر وأشرف عبد الغفور"
2841,لقطات جديدة من الموسم الجديد لمسلسل The Crown تظهر الأميرة ديانا.. صور
2842,
2843,تأجيل موعد طرح Marry Me لـ جينيفر لوبيز بسبب الموجة الثانية لفيروس كورونا
2844,جايسون موموا فى مفاجأة جديدة: تضورت جوعًا بعد ظهوره في Game of Thrones
2845,"صور.. وزيرة الثقافة وأشرف زكى ولقاء سويدان أول الحاضرين فى أمسية ""الليلة المحمدية"""
2846,"تأجيل عرض مسرحية ""الوصية"" لـ19 نوفمبر.. اعرف التفاصيل"
2847,هنا الزاهد تكشف عن اسم مسلسلها الجديد وتشوق الجمهور
2848,"كارول سماحة: خلعت ثوب الغناء والبهرجة فى فيلمى ""بالصدفة"""
2849,تعرف على أول ثلاث أغانى فى صدارة قائمة Billboard Hot 100 هذا الأسبوع
2850,نهضة السلاجقة.. لماذا تفشل خلطة المسلسلات التاريخية
2851,"صور.. رانيا يوسف ضيفة شرف مع أبطال مسلسل اللعبة 2"" هشام ماجد وشيكو"
2852,"أنغام تزيل الستار عن كليبها الجديد ""مزح"" بفيديو 60 ثانية"
2853,"بدء عرض فيلم ""بالصدفة"" بحضور كارول سماحة في مهرجان الإسكندرية"
2854,قريبا.. عرض مسرحية اللوكاندة على قناة dmc
2855,كريم محمود عبد العزيز يحيى ذكرى وفاة والده: نسألكم الدعاء وقراءة الفاتحة
2856,"ليلى علوى تحتفل باليوم العالمي للسناجل بمشهد فيلم ""تجيبها كده تجيلها كده هى كده"""
2857,إميلى ستبقى فى باريس لموسم ثانٍ جديد لتتعلم بعض الكلمات الفرنسية.. اعرف التفاصيل
2858,"""الأربعين دخلت عليا"".. هكذا احتفل أحمد الفيشاوي بعيد ميلاده الـ40"
2859,داوين جونسون يحتفل بيوم المحاربين القدامى بصورة مع أحد العسكريين
2860,إغلاق السينمات فى ساكرامنتو وسان دييجو بعد ارتفاع معدلات الإصابة بكورونا
2861,AMC Entertainment تعرض دور السينما الخاصة بها للإيجار بعد الإغلاق بسبب كورونا
2862,إنجى وجدان ترزق بمولودتها نازلى.. صور
2863,"أنغام تعلن طرح ألبومها الخليجى ""مزح"".. الليلة"
2864,مطالبات بعودة جوني ديب لـ Fantastic Beasts بعد تنحيه بسبب آمبير هيرد
2865,"تامر حسنى يواصل النجاح بألبوم ""خليك فولاذى"" ويتصدر المراكز الخمسة الأولى"
2866,عيد ميلاد ليوناردو دى كابريو .. 5 أدوار جعلت أشهر أعزب فى هوليود أسطورة.. فيديو
2867,هكذا سيطرت إريانا جراند على مراكز متقدمة بالـtop 5
2868,علامات الحمل تسيطر على إيما روبرتس بشوارع لوس أنجلوس..صور
2869,"ريهام عبد الغفور بعد النجاح الكبير لحكاية ""ربع قيراط"": وأما بنعمة ربك فحدث الحمد لله"
2870,نشوى مصطفى تغادر مستشفى العزل.. وتؤكد: دخلت بموت وخارجة بفضل الله
2871,"""ما ذنب طفلتى؟"".. ممثلة تونسية تعلن حملها سفاحا (فيديو)"
2872,"تغيير اسم مسرحية "" على بابا والأربعين حرامى "" لـ ""افتح يا سمسم"""
2873,"نشوى مصطفى تطمئن الجمهور على حالتها: ""الحمد لله.. من الموت إلى الحياة"""
2874,الصندوق الاسود لـ منى زكى يحقق 3ملايين و800 ألف جنيه منذ عرضه فى دور السينما
2875,"كاملة أبو ذكرى تشيد بفريق عمل "" ما وراء الطبيعة"": شرفتونا و فرحتونا"
2876,سلوى محمد على:أحب المخرجين لدرجة أنى تزوجت منهم وأرى أنه شريك الممثل فى العمل
2877,بعد إثارتها للجدل بحملها دون زواج.. عائشة عطية: شكرا لمن فهم عمق رسالتى
2878,"نيللي كريم تغير رأيها في الزواج مرة أخرى و تكشف تفاصيل مسلسلها الجديد ""دهب"""
2879,"بيلى إيليش تستمتع بوقتها قبل ساعات من إطلاق ""Therefore I Am"" .. صور"
2880,"أحمد أمين: لم أتابع ردود الأفعال على ""ما وراء الطبيعة"".. وأدوية الأعصاب تؤدى دورها"
2881,إنجى وجدان تقلق متابعيها ولم تكشف عن العملية الجراحية التى خضعت لها
2882,
2883,"مهرجان القاهرة السينمائى يفتح باب التسجيل للمشاركة فى ""أيام القاهرة لصناعة السينما"""
2884,مهرجان الإسكندرية وغرفة صناعة السينما يكرمان محسن أحمد
2885,محسن أحمد: كنت بتفرج على الأفلام فى السينما الصيفى من مطبخ زميلنا
2886,صلاح عبد الله: محسن أحمد قامة كبيرة واكتشفت الحس الكوميدى لديه فى أبو العربى
2887,محمود حميدة: محسن أحمد هو اللي فهمني الفرق بين الضوء والنور
2888,رانيا محمود ياسين تنشر مجموعة صور لوالدها: أربع أسابيع اشتقت لك فيهم
2889,"مجدى أحمد على: أول علاقتى بـ محسن أحمد كانت خناقة فى فيلم ""كابوريا"""
2890,"ريهام عبد الغفور: شخصية منى فى ""ربع قيراط"" تجسيد لواقع سيدات مصر الغلابة"
2891,سلمى حايك أثناء إجراءها أكثر من مسحة طبية بخصوص كورونا.. فيديو
2892,ستات وقصص حب وعشق فى حياة الدنجوان ليوناردو دى كابريو .. اعرف التفاصيل
2893,عائشة عطية .. كل ما تريد معرفته عن الممثلة التونسية التى حملت سفاحا
2894,"بسمة تحتفل بشفائها من فيروس كورونا على انستجرام :"" الحمد الله النتيجة سلبية"""
2895,نجاحات ومطبات فى حياة أحمد الفيشاوى x عيد ميلاده .. تعرف عليها
2896,"لسة قمر.. أحدث ظهور لوفاء سالم بلوك شبابى.. والجمهور:""ممكن واحدة بهبك مهمد"""
2897,"أنغام تطرح ألبومها الخليجي ""مزح "" بالتعاون مع كبار الشعراء والملحنين"
2898,أول تعليق من رجل الأعمال هانى سعد على الشائعات بعد زواجه من الفنانة درة
2899,"حماده هلال يتغلب على ""اللايجر"" على أنغام ""والله وعملوها الرجالة"""
2900,"بعدما اتجهت إليه الأنظار باعتباره والد طفلة عائشة عطية..آزر الزوالى:""لا تعليق"""
2901,صلاح عبد الله: أنا زملكاوي أبا عن جد ومصر كلها علمتنى السواقة وفشلت
2902,"بعد نجاح ""الصندوق الأسود"".. منى زكى تحضر لفيلم بتوقيع هاني خليفة"
2903,سلوفاكيا ترشح فيلم The Auschwitz Report ليمثلها في الأوسكار
2904,"أحمد فهيم يظهر فى مسلسل ""إسعاف يونس"" كضيف شرف"
2905,غلق دور العرض السينمائى فى بولندا حتى 29 نوفمبر الجارى بسبب كورونا
2906,حفل كامل العدد.. على الحجار يختتم مهرجان الموسيقى العربية بالإسكندرية
2907,"الفنان الليبى سند تنتوش يكشف لعنة رفعت إسماعيل وكواليس دوره بـ""ما وراء الطبيعة"""
2908,بلغاريا تختار The Father لتمثيلها في مسابقة الأوسكار
2909,"نضال الشافعي وسهر الصايغ يلتقيان مع محمد حمدي فى ""الورشة"".. صور"
2910,الفنانة عائشة عطية تصدم الجميع بإعلان حملها سفاحا: وعدنى بالزواج وتخلى عنى..صور
2911,بدأت حياتها بدور صبى كسيح.. حكاية صدفة وضعت أمينة رزق على طريق المجد
2912,"""بالبنط العريض"" لـ الجسمي تتخطى حاجز 265 مليون مشاهدة في أقل من 3 أشهر"
2913,نصر محروس: بهاء سلطان غنى لوحده وفشل..ومعنديش خلاف مع شيرين
2914,"إيساف ينتهى من تصوير أغنية ""كارثة"" ويطرحها قريبًا"
2915,المصرى أحمد المرسى يفوز بجائزتين من الجمعية الأسترالية للمصورين
2916,حمو بيكا لـ هانى شاكر: ربنا غفور رحيم.. ومن كثرة الهجوم عليا جاتلى حالة نفسية
2917,"صورة جديدة من كواليس ""هجمة مرتدة"" لأحمد عز فى صربيا"
2918,أحمد سعد يكشف عن موعد زواجه من مصممة الأزياء علياء بسيوني.. فيديو
2919,شاهد الفنانة نورهان بعد إنقاص وزنها بشكل ملفت.. مش هتعرفها
2920,روبرت دي نيرو يصف ترامب بهتلر وموسولينى ويحذر من تكرار نفس السيناريو فى المستقبل
2921,شاهد الظهور الأول لـ ابنتى عبلة كامل زينب وفاطمة
2922,
2923,"كليب ""Fever"" لدوا ليبا وأنجيل يحصد أكثر من 7.5 مليون مشاهدة على ""يوتيوب"""
2924,حمو بيكا يعتذر عن الأغانى المنحطة ويطلب من الجمهور فتح صفحة جديدة
2925,"غدا.. طرح فيلم ""عفريت ترانزيت"" فى دور العرض السينمائية"
2926,"رانيا فريد شوقي: حققت نجاحا كبيرا في مسلسل ""قوت القلوب"""
2927,وزيرة الثقافة تكرم الفائزين فى مسابقة رتيبة الحفنى بختام مهرجان الموسيقى
2928,محمد سليمان عبد المالك مؤلفا لمسلسل دينا الشربينى فى رمضان المقبل
2929,بطل الفيلم السورى غيوم داكنة: ما حدث فى سوريا ترك أثرا فى روح أى فنان
2930,"ليوناردو دى كابريو برفقة أصدقائه على شواطئ ماليبو فى غياب صديقته ""صور"""
2931,جزء ثالث من فيلم A Quiet Place قبل طرح الثانى يحتوى على مغامرات الأشباح
2932,"لقطات جديدة من كليب ""مزح"" للنجمة أنغام قبل عرضه بساعات.. فيديو"
2933,استعدادت دار الأوبرا لحفل ختام مهرجان الموسيقى العربية.. صور
2934,ملطخ بالدماء ويتناول أيس كريم.. هكذا احتفل كيفين هارت بوصول عدد متابعيه 100 مليون
2935,"محمد رمضان يطعم أسدا وجها لوجه على أنغام ""مافيا"".. فيديو"
2936,موسم ثالث جديد لمسلسل The Umbrella Academy بمغامرات جديدة.. صورة
2937,"والد حسام حبيب عن شائعة طلاق نجله من شيرين عبد الوهاب: ""هؤلاء وراء نشرها"""
2938,داوود حسين: عبلة كامل ظاهرة فنية لن تتكرر ورائعة على المستوى الفنى والإنسانى
2939,25 نوفمبر.. حسن شاكوش وعمر كمال يحييان حفلا في العراق
2940,"""جانيت"" حسن ومرقص تعاتب المخرجين بأغنية عن ابتعادها عن السينما"
2941,"""كرهتنى فى الحب"" لـ تامر حسنى تتخطى حاجز 3 ملايين مشاهدة فى 72 ساعة"
2942,"عارفة عبد الرسول تجسد شخصية والدة هنيدى فى فيلم ""الأنس والنمس"""
2943,نهال عنبر عن مرض عبلة كامل: مش عارفة الناس جابوا الخبر منين.. فيديو
2944,"هكذا تروج بيلى إيليش لأغنيتها الجديدة ""Therefore I Am"" وتؤكد: متحمسة جدًا"
2945,سيلينا جوميز تظهر بكامل أناقتها وجمالها فى أحدث جلسة تصوير لها × 6 صور
2946,"هل يتناول مسلسل ""لؤلؤ"" بطولة مى عمر قصة صعود شيرين عبد الوهاب؟"
2947,"كارول سماحة تحضر عرض فيلمها ""بالصدفة"" في مهرجان الإسكندرية.. غدًا"
2948,16 فيلما فى عروضها العالمية الأولى بالدورة 42 لمهرجان القاهرة السينمائى
2949,القصة الكاملة لاستبعاد جونى ديب من بطولة فيلم Fantastic Beasts
2950,"بيلى إيليش تطلق أغنيتها السينجل الجديدة "" Therefore I Am"" فى هذا الموعد"
2951,تعرف على أهم أعمال الراحل ممدوح عبد العليم فى ذكرى ميلاده
2952,كام مرة شيرين عبد الوهاب نفت خبر انفصالها؟
2953,بسنت شوقى على الاسكوتر فى شوارع الجونة.. صور
2954,الفرقة القومية للفنون الشعبية تستعد للاحتفال بمرور 60 سنة على إنشائها
2955,عرض فيلم بين بحرين في مهرجان الشارقة للفنون بالإمارات
2956,"حنان مطاوع: ""مش هقدر أوصف سعادتى من نجاح فيلم قابل للكسر"""
2957,فان ديزل يعود بجزء ثانٍ من سلسلة أفلام الأكشن Bloodshot بعد نجاح الأول
2958,أجمل صور بسنت شوقي وخطيبها محمد فراج
2959,"اليوم السابع فى كواليس البروفات النهائية لمسرحية ""الوصية"" للمخرج خالد جلال"
2960,مسلسل ما وراء الطبيعة .. وقائع مخيفة تعرض لها فريق العمل فى بيت الخضراوى
2961,تعرف على أزواج الشحرورة صباح فى يوم ميلادها
2962,
2963,حمو بيكا من داخل مقر المهن الموسيقية: بتأسف لأستاذنا هانى شاكر وأعضاء المجلس
2964,كيلى جينر بين الورود لتروج لمجموعة العناية بالبشرة الخاصة بها.. إعرف التفاصيل
2965,عيد ميلاد سامو زين الـ41.. إعرف مهنته الحقيقية ولماذا يحمل الجنسية الإنجليزية
2966,"مهرجان الإسكندرية السينمائى يعرض الفيلم المصرى ""وطن بالاختيار"" اليوم"
2967,"عزت العلاليلى: صلاح عبد الله لديه إخلاص ""رهيب"" لعمله.. فيديو"
2968,مهرجان الإسكندرية السينمائى وغرفة صناعة السينما يكرمان صلاح عبد الله.. فيديو وصور
2969,هيفاء وهبى : من سابع المستحيلات أتصالح مع واحد نصب علية
2970,"صلاح عبد الله: شعبان عبد الرحيم أول من أطلق على"" عم صلاح """
2971,الإسكندرية السينمائى يكرم المخرج المغربى داود ولاد السيد.. فيديو وصور
2972,عمر عبد العزيز: أنا أكبر من صلاح عبد الله ولكن بحس إنه ابنى.. صور
2973,وقعت فى غرام نصاب وفريد الأطرش صدمها.. مواقف من طفولة صباح فى ذكرى ميلادها
2974,"محمود حميدة: صلاح عبد الله مش سنيد.. ويداعبه ""بيقولوله عم صلاح وهو أصغر منى"" .. فيديو"
2975,صلاح عبد الله : محمد صبحى ولينين الرملى هم أصحاب قرار احترافى التمثيل
2976,صلاح عبد الله: لم أكن يوما بطلا أو نجما وسعيد بتكريم الأدوار الثانية.. فيديو وصور
2977,بيلا حديد وهايلى بالدوين ترتديان نفس الجاكيت.. اعرف الحكاية
2978,تغيير موعد طرح Fantastic Beasts 3 بعد استبعاد جونى
2979,أول تعليق من شيرين عبد الوهاب بعد شائعات انفصالها عن حسام حبيب
2980,"كيلى جينر تستقبل الخريف بأناقة مذهلة من ""Charlotte Knowles"""
2981,المغربى داوود ولاد السيد: بحب العندليب ومش مشكلة إن الأهلى والزمالك غلبونا.. صور
2982,رولا سعد فى ذكرى ميلاد الشحرورة: صباح كانت عفوية تحب الأزياء وتعشق السفر
2983,يوسف الشريف يحذر من تغريدات مفبركة على السوشيال ميديا باسمه
2984,أول تعليق من ابنة عبلة كامل على شائعات إصابتها بالسرطان
2985,"اليوم عرض الفيلم السورى ""غيوم"" فى مهرجان الإسكندرية"
2986,صابر الرباعى يحيى آخر حفلات مهرجان الموسيقى العربية .. اليوم
2987,ميرنا وليد حضور لافت وأعمال قليلة.. شاركت سعاد حسنى فى بدايتها
2988,أحمد زاهر يتغزل فى ابنته ليلى بأحدث ظهور لها : قمر يا ليال
2989,"أشهر كوميكسات الفنانة عبلة كامل جعلتها ""ماركة مسجلة"" على السوشيال ميديا"
2990,"فريدة سيف النصر صعيدية مع محمد رمضان فى ""موسى"""
2991,"عمر كمال يرد على منتقديه بسبب ""إركن شهادتك"": وإيه الغلط فى كده يا جماعة"
2992,أحمد خالد صالح يشارك بصورة تخيلية مع والده فى حفل زفافه: كان نفسنا تكون وسطنا
2993,عندما طارد البوليس زهرة العلا بتهمة سرقة سيارة ..اعرف الحكاية
2994,"""9 خطوات لقلب الرجل"" حكاية من مسلسل هنا الزاهد ""حلوة الدنيا سكر"""
2995,"أحمد مجدى مرشح للبطولة أمام درة فى حكاية ""فى الحب سوا"""
2996,الفيلم الكوميدى The War With Grandpa يحقق 20 مليون دولار حول العالم
2997,تعرف على حجم إيرادات فيلم Honest Thief حول العالم
2998,اليوم .. علي الحجار يحيي حفل مهرجان الموسيقي العربية بمسرح سيد درويش
2999,حرب الشائعات تطارد النجوم.. عبلة كامل آخر الضحايا بشائعة إصابتها بالسرطان
3000,"هانى النابلسى يجسد شخصية ""قاسم"" فى أوبريت على بابا والأربعين حرامى """
3001,"خالد الصاوى: بكينا أنا وزوجتى 4 أيام متواصلة على فراق الكلب ""ميكى"""
3002,
3003,فيلم TENET يحقق 66 مليون دولار إيرادات فى الصين
3004,"خالد الصاوى عن دوره فى ""عمارة يعقوبيان"": شرح مروان حامد السبب فى قبوله للدور"
3005,عبلة كامل .. كيف ساهم رفضها للتكنولوجيا فى انتشار شائعة مرضها بالسرطان
3006,مجدى أبو عميرة: وافقت على ذئاب الجبل بسبب التيمة
3007,أحمد عبد العزيز: ذئاب الجبل كله قدريات ونقطة مضيئة فى تاريخ كل من شارك بالعمل
3008,"خالد الصاوى عن مطربى المهرجانات ""سيبوا العيال تاكل عيش"""
3009,خالد الصاوى: عملت تحليل كورونا والنتيجة سلبية.. ويعلق على خطوبة بشرى
3010,زوج عبلة كامل الأسبق نافياً إصابتها بالسرطان: صحتها جيدة وما يتردد كذب وخداع
3011,توم كروز وريبيكا يصوران مشاهد مطاردة بإيطاليا فى Mission Impossible 7
3012,"ذئاب الجبل.. أحمد عبد العزيز: ""ركبى خبطت فى بعض من أداء عبد الله غيث"""
3013,وصلة رقص رومانسية بين شقيق محمد صلاح وعروسه ..فيديو
3014,ميرنا وليد: أول ما قرأت سيناريو ذئاب الجبل بكيت ولسه محتفظة بالورق
3015,"عرض مسرحية ""الوصية"" 12 نوفمبر لمدة 3 أيام على خشبة المسرح القومى"
3016,مدحت صالح يطرب جمهور الموسيقى العربية بأغانى أم كلثوم فى حفل كامل العدد.. صور
3017,ميشيل كيجان تعزل نفسها 15 يوما بعد مخالطتها مصابا بفيروس كورونا
3018,صلاح عبد الله: ذئاب الجبل أهم محطة فى حياتى
3019,تعرف على سعر فستان ماديسون بير بحفل MTV Europe Music Awards .. صور
3020,تونس .. تأجيل مهرجان أيام قرطاج المسرحية إلى العام المقبل
3021,"بسنت شوقى: اتعرفت على محمد فراج من 5 سنين فى عيد ميلاد واتقابلنا فى ""تحت السيطرة"""
3022,سماح أنور: خوفت من الصعيدى فى ذئاب الجبل ومجدى أبو عميرة كان بيطمنى
3023,الموسيقيين ترد على هاني مهنا: بنتك حرة في ذوقها وعتابنا غيرة على تاريخك الفني
3024,"عايدة رياض: عادل إمام حذرنى من مشهد الضرب فى ""اللعب مع الكبار "" وقالى خدى بالك"
3025,"غرائب ""ذئاب الجبل"".. كم تقاضى أحمد عبد العزيز وما هى نبوءة حمدى غيث؟ ""فيديو"""
3026,إسعاد يونس ترحب بأبطال ذئاب الجبل.. وصلاح عبد الله يغنى لها
3027,محمد فراج: السوشيال ميديا بلاعة كلها قلة أدب ومرض وجهل وتنمر
3028,"مدحت صالح يبدأ حفل مهرجان الموسيقى بأغنية ""زى ماهى حبها""..صور"
3029,سعد رمضان يغنى لوديع الصافى فى حفل مهرجان الموسيقى العربية
3030,"محمد فراج: مربى دقنى عشان ""تقاطع طرق"" وأحمد السقا بيرتجل فى الأكشن"
3031,آسر ياسين يعلنها صراحة: لم أجرى مسحة كورونا حتى الآن وأتعامل كأنى مصاب
3032,"فيديو.. بوسى تشوق الجمهور ببرومو ""أنا الدنيا"" بتوقيع مصطفى حجاج وحمدى بدر"
3033,نجل فايق عزب: والدى مصاب بالتهاب رئوى بكتيرى فى الصدر وفيروس كورونا
3034,شاهد أول ظهور لليلى مراد.. بالإيشارب وتحت عنوان بنت الأستاذ زكى
3035,"عمرو دياب فى رسالة لـ تركى آل الشيخ:"" حمد الله على السلامة"""
3036,ميج رايان تخطف الأضواء بصحبة ابنتها ديزى فى لوس أنجلوس.. صور
3037,"""ربع قيراط"" يتصدر تريند تويتر بعد عرض الحلقة الثالثة"
3038,بيونسيه تلغى جولتها فى 2021 وتتجه للحفلات الافتراضية
3039,ليلى علوى: توقف العنف ضد المرأة بيبدأ من عندِك
3040,نيللى كريم ومحمد رمضان يكسران الأطباق داخل أحد المطاعم بدبي
3041,شرم الشيخ للمسرح الشبابى يكشف عن تفاصيل دورته الـ5 فى مؤتمر صحفى.. صور
3042,
3043,"جيرارد بتلر يستعد لتصوير الجزء الرابع من سلسلة أفلام الأكشن الشهيرة ""Has Fallen"""
3044,ناهد السباعى تمارس اليوجا على البحر برفقة والدتها
3045,النجم سكوت ديسيك بصحبة أميليا هاملين بعد أسبوع من احتفالات الهالوين.. صور
3046,"عمرو سلامة يعرب عن سعادته لتصدر ""ما وراء الطبيعة"" فى 3 دول أجنبية"
3047,‎صلاح عبد الله يشيد بحواره على تليفزيون اليوم السابع مع عمرو صحصاح
3048,نادية مصطفى تحيى حفلا غنائيا على مسرح الجمهورية غدا
3049,أيام القاهرة للمونودراما يفتح باب المشاركة فى دورته الرابعة
3050,النجم تيموثى شالاميت ينضم لاحتفالات فوز جو بايدن فى نيويورك.. صور
3051,عمر كمال: اركن شهادتك على جنب واشتغل وحقق حلمك
3052,"مخرج فيلم ""مفقود"": التمويل كان أصعب مراحل فيلمى الأول"
3053,إصابة ويزو بكسر فى الذراع.. وتعلق: قدر الله وما شاء فعل
3054,ماتقفلش معايا أومال.. صلاح عبد الله يتحدث عن أسرار وحكايات ذئاب الجبل
3055,"إلهام شاهين تثير الجدل بسبب ""دانتيلا"" والسر أمريكى كان هيدخل الإسلام.. فيديو"
3056,غدا صابر الرباعى يختتم فعاليات مهرجان الموسيقى العربية
3057,"أريانا جراندى تحتفل بنجاح ألبومها الجديد ""Positions"" وتوجه رسالة إلى جمهورها"
3058,"عناق ""عائلى"" بين شام الذهبى وأصالة وابنيها آدم وعلى"
3059,حنان مطاوع وبيومي فؤاد من المكرمين فى مهرجان شرم الشيخ الدولى للمسرح
3060,"هنيدى يسخر من صورته طفلا: ""أول طفل فى التاريخ نفسه يطلع مصارع ساموراى"""
3061,جيسيكا ألبا تلعب التنس بعد احتفالها بفوز جو بايدن رئيسا لأمريكا.. صور
3062,مينا الحماني وعبد اللطيف حويدر في صور جديدة قبل الموسم الرابع من مسلسل Elite
3063,نضال الشافعى وأمل الدباس فى لجان تحكيم شرم الشيخ الدولى للمسرح
3064,لقاء الخميسى ترحب بقدوم الشتاء على طريقتها الخاصة.. صورة
3065,سعد لمجرد يكشف عن مهارته فى رياضة الجولف.. فيديو وصور
3066,شرم الشيخ الدولى للمسرح الشبابى ينطلق 16 نوفمبر بمشاركة 15 دولة
3067,معشوق النجمات كريستيان كوان سر بريق نيكى ميناج فى كليبWhat That Speed Bout
3068,تأجيل مهرجان ماليزيا السينمائى الدولى لـ 2021 بسبب فيروس كورونا
3069,محمد رمضان يكشف عن لوك جديد ويغير لون شعره لـ الأبيض .. فيديو
3070,"فيديو ..""Let Him Go"" يتصدر شباك التذاكر بـ 4 ملايين دولار رغم جائحة كورونا"
3071,جو جوناس فى جولة مع طفلته ويلا بشوارع لوس أنجلوس بدون أمها صوفى تيرنر.. صور
3072,"هالة صدقى عن صورتها بالتصميم الفرعونى: ""بغيظ"" سوسن بدر"
3073,صور.. عزت العلايلى يكشف كيف كان سببًا فى إنشاء مسرح التلفزيون
3074,"مهرجان الإسكندرية يعيد عرض فيلم ""قابل للكسر"" لـ حنان مطاوع اليوم"
3075,انتقادات لابن توم هانكس بعد سخريته من هزيمة ترامب بلهجة أفريقية.. فيديو
3076,"إيناس الدغيدى مازحة: عزت العلايلى بيحب الستات والنجم يرد "" أنتوا ملايكه"".. صور"
3077,مهرجان الاسكندرية يكرم عزت العلايلى ويهديه علم الدورة ٣٦
3078,ضمبل 20 كيلو وتمرينة رجل.. ملامح جلسة التصوير الجديدة لـ كريس هيمسوورث..صور
3079,"بشرى تشارك فى ""الاختيار 2"" مع كريم عبد العزيز وأحمد مكى بعد مفاجأة الخطوبة"
3080,أحمد عبد العزيز عن ذئاب الجبل: المسلسل مبطلش عرض طوال 27 سنة
3081,"آسر ياسين مستعينا ببصلة فى انتظار تحليل كورونا: ""ملهاش طعم"""
3082,
3083,اليوم مدحت صالح يحيي حفل مهرجان الموسيقي العربية فى دورته الـ ٢٩
3084,عزت العلايلى يطلب الوقوف دقيقة حداد على روح زملائه فى ندوته بمهرجان إسكندرية
3085,محمود حميده:جمجمة عزت العلايلى نادرة الوجود فى السينما العالمية والعربية
3086,صور.. المطرب المكسيكى رايتو وزوجته جرسيسا جونزالز يزوران معالم الأقصر الأثرية
3087,عزت العلايلى: نزلت الساقية فى عز البرد وأعطيت فلاح رشوة عشان ينزلها.. صور
3088,"أحمد أمين x صورة من ""ما وراء الطبيعة"":ﺑﻘﯿﺖ ﺷﻜﺮي ﺳﺮﺣﺎن ﺑﺲ ﻋﻤﺮى ﻣﺎ ھﺒﻘﻰ ﺷﺒهه"
3089,أميتاب باتشان يحتفل بـ51 عاما فى صناعة السينما والدراما .. صورة
3090,"أغنية Party in the USA سر احتفالات و""نعنشة"" سيلينا ومايلى ..اعرف الحكاية"
3091,تعرف على أبرز الفائزين بجوائز MTV Europe Music Awards لعام 2020
3092,اليوم تكريم الفنان عزت العلايلى فى ندوة بمهرجان الإسكندرية السينمائى
3093,"صورة ..شاهد محمد رجب فى كواليس ""ضربة معلم"""
3094,زوجة فايق عزب: الفنان فى الرعاية المركزة وبطلب من جمهوره الدعاء
3095,درة وهنادى مهنا .. صورة تجمع أحدث عروسين فى الوسط الفنى
3096,إعادة عرض أفلام وزارة التضامن بمهرجان الإسكندرية السينمائى اليوم
3097,"أحمد أمين يكشف كواليس""ما وراء الطبيعة"":رفضت فى البداية واتعلمت الغوص والرسم"
3098,فايق عزب فنان قدير وسنيد قوى للنجوم فى الأدوار الثانوية
3099,ماذا قال ريان رينولدز عن الراحل أليكس تريبيك بعد رحيله
3100,إياد نصار .. محمد ياسين تخوف منه بسبب حسن البنا وقصة حبه لزوجته
3101,هالة صدقى: أتقدملى 165 ألف عريس وصعب أرجع لأبو ولادى
3102,فريق BTS يتفوق ويسيطر على جوائز MTV Europe Music Awards
3103,"وفاة صابر الحمامى مصفف شعر ماسبيرو وأحد أبرز ""كوافير"" الفنانين"
3104,"عمرو محمود ياسين يكشف عن صورة من طفولته مع والده الراحل:""الإحساس بالأمان"""
3105,آخر صورة للفنان فؤاد المهندس قبل وفاته
3106,"طرائف نجمة مشغولة..عندما وضعت مديحة يسرى ""المنبه"" فى الفرن"
3107,"أحمد عز فى معسكر مغلق مع ""هجمة مرتدة"" بصربيا"
3108,"إيمان العاصى صعيدية مع محمد رمضان فى ""موسى"" بموسم رمضان المقبل"
3109,"درة عزباء تتبنى أطفالا بحكاية ""فى الحب سوا"" من ""إلا أنا"""
3110,"محمد علاء أحدث المنضمين لمسلسل ""الاختيار 2"""
3111,تعرف على قائمة إصابات النجوم أثناء تصوير الأعمال الفنية.. آخرهم أحمد رزق
3112,"محمد صبحى عن سعاد نصر: أفتقدك يا مايسة.. ويؤكد: ""مفيش نجم بيطلع شيطانى"""
3113,"أمير شاهين الصديق المقرب لخالد سليم في ""جمال الحريم"""
3114,"""يارتها بتيجى"".. تفاصيل أغنية محمد نور بألبومه الجديد بتوقيع زووم"
3115,نقيب الممثلين: عدد كبير من الفنانين بلا عمل.. لكن السوق عرض وطلب
