id,text
2114,ما هو دور التصوير المقطعى المحوسب للصدر فى COVID-19؟
2115,علاجات طبيعية هتساعدك فى السيطرة على مستوى السكر بالدم
2116,هل تواجه صعوبة فى النوم؟ طرق طبيعية لمساعدتك
2117,اعراض التسمم الغذائى الشائعة أبرزها الإسهال والقىء
2118,فوائد تناول البندق دعم حركة الأمعاء وصحة القلب
2119,أطعمه لا تتجاهلها فى نظامك الغذائى بعد التعافى من كورونا
2120,اعرف العلاقة بين انقطاع التنفس أثناء النوم وخطر الإصابة بكورونا
2121,دواء يعزز فرص البقاء على قيد الحياة لدى مرضى السكر المصابين بـ COVID-19
2122,
2123,هل يمكن لنزلات البرد أن تحميك من كورونا؟
2124,أمراض القلب والأوعية الدموية تتسبب فى وفاة 17.9 مليون شخص بالعالم سنويا
2125,متى يصدر مطورو لقاحات كورونا موعداً لطرحه نهائياً؟
2126,أكسفورد تبدأ تجربة سريرية على عقار مضاد للورم لعلاج مرضى كورونا
2127,الموجة الثانية لكورونا تمثل عشر حجم الأولى.. الأرقام توضح
2128,اطمن على نفسك.. لماذا يطلب طبيبك أشعة على الأطراف؟
2129,دراسة جديدة تؤكد: الأطفال أقل عرضة للإصابة بكورونا
2130,لقاح كورونا الألمانى يحصل على تمويل بقيمة 300 مليون دولار
2131,معهد Gamaleya يعلن النتائج الأولية للقاح كورونا الروسى بعد 6 أسابيع للتجربة
2132,الصحة العالمية: وضع كورونا لا يتحسن وتتزايد الحالات عالميا وبإقليم شرق المتوسط
2133,دول جديدة تستضيف التجارب النهائية للقاحات كورونا الصينية
2134,منظمة الصحة العالمية تنفى فاعلية لقاح الأنفلونزا فى منع الإصابة بكورونا
2135,دواء عشبى يُظهر نتائج أفضل من الأدوية التقليدية فى علاج كورونا
2136,تعرف على موعد إعلان نتائج التجارب النهائية للقاح كورونا الروسي
2137,روسيا تعلن اكتمال التجارب السريرية للقاح محتمل ثانى ضد فيروس كورونا
2138,الكلام ينشر كورونا داخل الأماكن المغلقة.. كلما تحدثت زادت رقعة الانتشار
2139,"شركة""لونزا""تستعد لإنتاج مكونات لقاح مودرنا لكورونا بمصانع فى سويسرا وأمريكا"
2140,"لقاح ""موردنا"" لفيروس كورونا يثبت أمان وفعالية لكبار السن"
2141,هل التطعيم ضد الأنفلونزا أثناء الحمل آمن؟
2142,س و ج.. ما هى أعراض متلازمة توريت وأسباب الإصابة بها؟
2143,لماذا تستمر تغيرات الرائحة والمذاق لفترة أطول من أعراض COVID-19 الأخرى
2144,دراسة تكشف: عودة العدوى بفيروس كورونا أمر حقيقى ولكنه نادر
2145,5 أسباب للتعرق بشكل مفرط فى الليل
2146,اختارى صح.. اعرفى ازاى تتعاملى مع زجاجة الحليب ورضاعة البيبى
2147,علاج السخونية عند الأطفال بطرق عديدة أبرزها الأدوية
2148,اضرار الجفاف على الجسم عديدة منها مشاكل الكلى
2149,فوائد الشوفان الصحية المختلفة لجسم الانسان
2150,أستاذ جراحة العيون بالقصر العينى: عمليات تغيير لون العين مجرمة دولياً وتسبب عمى كامل
2151,مخاوف من الموافقة على اللقاحات دون إجراء اختبار على الأطفال
2152,تقرير يكشف إصابة 280 ألف تلميذ فى الولايات المتحدة بفيروس كورونا
2153,"الصحة العالمية ""السجائر الإلكترونية ترفع ضغط الدم وتزيد الإصابة بنوبات القلب"""
2154,"تعرف على آخر تفاصيل لقاح ""القومى للبحوث"" المحتمل لكورونا"
2155,ثلث الآباء الأمريكيين لا يخططون لتطعيم أطفالهم ضد الأنفلونزا
2156,هل مشاكل الذاكرة سببها الشيخوخة أم مرض الزهايمر؟
2157,10 نصائح لدعم صحة القلب أثناء أزمة فيروس كورونا
2158,دراسة تكشف السر وراء تسبب السجائر الإلكترونية فى إصابات الرئة
2159,اليوم العالمى للقلب.. اعرف أعراض الإصابة بالنوبات × إنفوجراف
2160,الأمم المتحدة تحيى اليوم العالمى للغذاء المهدور للمرة الأولى هذا العام
2161,حسام عبد الغفار: 30 ألف مصاب كورونا تم علاجهم بالمستشفيات والمدن الجامعية
2162,
2163,اطمن على نفسك.. ما هو تحليل عامل RH وأهميته؟
2164,تعرف على أفضل وأسوأ 10 أطعمة لصحة القلب فى يومه العالمى
2165,دراسة صادمة تكشف: كورونا يدمر هرمون الذكورة لدى الرجال
2166,معهد أمصال الهند يقدم 100 مليون جرعة إضافية من لقاح COVID-19
2167,فتاة تفقد بصرها بعد لمس العدسات اللاصقة بيد مبللة والسبب طفيل بماء الصنبور
2168,مبعوث منظمة الصحة العالمية: مصر ضمن الدول المشاركة بمبادرة كوفاكس للحصول على لقاح كورونا
2169,اليوم العالمي للقهوة.. 5 أسباب صحية تخليك تشربها ومتبطلهاش
2170,كيف يدمر الوشم غددك العرقية؟.. تحذيرات جديدة حول رسمها على الجسم
2171,نظام غذائى متوازن للأشخاص المصابين بمرض فقر الدم المنجلى
2172,س وج .. كل ما تريد معرفته عن السعال المزمن
2173,متحسسهوش بالذنب.. ازاى تتعامل مع طفلك لو عنده تبول لا إرادى
2174,5 نصائح علميها لبنتك المراهقة حول صحتها فى فترة الحيض
2175,ما الذي يسبب نقص الأكسجين في الدم؟
2176,نصائح لتقليل أعراض القولون العصبى عند السفر
2177,اعرف كل شىء عن مرض الصدفية.. الأسباب وطرق العلاج
2178,فوائد البابونج على صحة جسمك أهمها يعزز جهاز المناعة
2179,الأرق والنوم أقل من ست ساعات يزيدان من خطر الإصابة بضعف الإدراك
2180,منظمة الصحة تؤكد أن العدد الرسمى لوفيات كورونا ربما أقل من الإجمالى
2181,ليه الأكل البايت طعمه أحلى.. عالم أغذية يوضح السبب
2182,ما هى أسباب الإصابة بالسكتة الدماغية وكيف تحمى نفسك.. فيديو
2183,الحرارة والرطوبة طريقة لتطهير أقنعة N95 لإعادة الاستخدام
2184,عالم حشرات أسترالى يغذى البعوض على ذراعه لإجراء أبحاث.. صور
2185,تجربة جديدة تؤكد نقل الجسيمات الصغيرة المحمولة في الهواء فيروس كورونا
2186,علماء روس يبتكرون مادة تزيد من فعالية العلاج الكيميائى لسرطان الرحم
2187,6 أطعمة تخفف ألم العضلات الروماتيزمى أبرزها اللبن والسمك
2188,أول مريض ببريطانيا يتلقى دواء التهاب المفاصل فى تجربة لعلاج كورونا
2189,حليب الأم وكورونا.. دراسة جديدة تؤكد قدرته عى قتل الفيروس
2190,اطمن على نفسك.. هذا التحليل يكشف إصابتك بنوع من السرطان
2191,وفاة رجل أمريكى بعد تناول كميات كبيرة من حلويات مصنوعة من العرقسوس
2192,تأثير كورونا .. تعليق علاج الخصوبة بأمريكا وكندا يصيب النساء بمشاكل نفسية
2193,شركة أسترالية تطور بخاخ للأنف يقلل من نمو فيروس كورونا
2194,"نصف مليون سمكة قرش قد يتم ذبحها من أجل""السكوالين"" فى محاولة لصنع لقاح COVID-19"
2195,كندا توقع صفقة للحصول على 20 مليون جرعة من لقاح فيروس كورونا
2196,"""موسكو تايمز"" لقاح ""سبوتنيكV"" الروسى ضد كورونا يوفر حماية من الجرعة الأولى"
2197,غير حياتك في 24 ساعة بأساليب سهلة مفيدة للصحة والبشرة
2198,س و ج.. ما هو عدم انتظام ضربات القلب وما علاجه؟
2199,كيف يتم تشخيص اضطراب فرط الحركة ونقص الانتباه؟
2200,اعرف إزى تتجنب ارتفاع نسبة السكر بالدم فى 5 خطوات
2201,اعراض انفلونزا المعدة وأبرزها الحمى والغثيان
2202,
2203,أسباب المشي أثناء النوم عند الأطفال
2204,فوائد الاستحمام بماء دافئ على صحة جسمك
2205,تعرف على كيفية التعامل مع مشكلات البشرة الناجمة عن استخدام الكمامة
2206,مقترح بريطانى بعزل من تزيد أعمارهم عن 45 عامًا للوقاية من كورونا
2207,عالم بريطاني يحذر من موجة ثالثة لفيروس كورونا العام المقبل
2208,"الصحة الإماراتية تطلق حملة ""كى لا نعود"" لمواجهة كورونا"
2209,صدمة جديدة للقاح أكسفورد..خبراء: لن يمنع من الإصابة بكورونا
2210,كيف يتعامل جسمك مع العزل المنزلى؟..التواجد بالمنزل لفترة يضر الجسم ويضعف القلب
2211,5 مفاهيم خاطئة عن فيروس كورونا.. أبرزها تعرض كبار السن بدرجة أكبر للإصابة
2212,اطمن على نفسك.. ما هو اختبار تدفق البول واستخداماته؟
2213,"الشهر العالمي ""لأمراض الدم"" فرصة ذهبية لرفع الوعي بأهمية الفحص الطبي"
2214,ما هو التهاب الشعب الهوائية..وهل يمكن أن يسبب الحساسية؟
2215,متطوع بريطانى يحكى تجربة حقنه بفيروس كورونا بعد خضوعه لاختبار اللقاح
2216,الصحة العالمية تكشف مباركة الصين برنامج الاستخدام الطارئ للقاح كورونا
2217,تطعيمات Covid-19 قد تبدأ فى شهرى نوفمبر وديسمبر بالولايات المتحدة
2218,السويد تطور اختبارا سريعا ورخيصا للكشف عن فيروس كورونا
2219,جائحة كورونا قد تؤثر على معدلات السرطان والرعاية الصحية فى المستقبل
2220,5 أطعمة تساعد فى التعامل مع أى نوع من الأمراض الالتهابية
2221,س وج..كل ما تريد معرفته عن سن اليأس عند السيدات
2222,أمل جديد لعلاج الزهايمر .. اكتشاف جين يحمي من المرض
2223,هل يجب القلق من الصداع فى جانب واحد فقط من الوجه؟
2224,مش بس عشان تخس.. 5 فوائد لممارسة الرياضة على صحتك
2225,إزاى تعالج تصلب الرقبة وإنت فى بيتك؟
2226,اسباب التهاب الحلق عديدة أبرزها الحساسية
2227,اعراض فيروس ادينو عند الأطفال .. تشبه نزلات البرد مع آلام البطن
2228,فوائد التفاح على صحة جسمك ومناعتك
2229,كورونا لا يهدأ ابدا.. علماء يؤكدون الوباء يؤثر على الأحلام والمشاعر السلبية
2230,نتائج استطلاع بريطاني: امتلاك حيوان أليف يقلل الشعور بالوحدة
2231,هل يمكنك الإصابة بفيروس كورونا مرتين وإذا حدث ذلك ماذا تفعل ؟
2232,وزير الصحة الأسبق: 500 أستاذ جامعي لتقديم المشورة المتعلقة بكورونا تليفونيا
2233,بودرة التلك والفازلين للوقاية من التهاب الجلد بسبب ارتداء الكمامة والقفازات
2234,أدلة جديدة على دور فيتامين د فى تقليل خطر الوفاة بكورونا.. اعرف التفاصيل
2235,FDA تحذر: حشو الأسنان قد يسبب مشاكل صحية لبعض المرضى
2236,علماء ألمان يتوصلون لأجسام مضادة شديدة الفعالية ضد كورونا لإنتاج لقاح سريع
2237,اطمن على نفسك.. فحوصات لتشخيص التهاب ملتحمة العين
2238,عضو اللجنة العليا للفيروسات: 4 لقاحات مصرية محتملة لكورونا والتجارب مستمرة
2239,لقاح كورونا لن يلغى الحاجة لاستخدام الأقنعة وتدابير الصحة العامة.. اعرف ليه
2240,استمرار تجارب لقاح أكسفورد لكورونا بالهند فى مواقع جديدة .. اعرف التفاصيل
2241,الصحة العالمية تواصل محادثاتها مع الصين لمشاركتها فى خطة تمويل مبادرة كوفاكس
2242,
2243,البرازيل تنضم لمبادرة كوفاكس لدعم وتوفير لقاحات فيروس كورونا
2244,ما هى حساسية القطط وعلامات الإصابة بها
2245,س و ج.. ما هى علامات سوء صحة القلب عند الشباب؟
2246,5 طرق هتساعدك تنام بشكل صحى ومن غير أرق
2247,تعرف على استخدامات الفلفل الأسود لتقوية المناعة وإنقاص الوزن
2248,اعرف ممكن تحمى نفسك ازاى من دهون البطن وأضرارها
2249,تعرف على اضرار الافراط فى تناول الافوكادو واستخداماته المختلفة
2250,فوائد الشبت على صحة جسمك ووقايتك من الأمراض
2251,شركة هندية تعلن اكتمال تجارب المرحلة الأولى من لقاح حمى الضنك
2252,تدخين الحامل المخدرات يعرض الطفل للإصابة بالذهان
2253,لقاح صينى لكورونا يظهر نتائج واعدة فى اختبار على صحة الحيوانات
2254,باركنسون ليس مرضا واحدا .. اعرف آراء العلماء
2255,باحثون يتوصلون لأسباب وراثية ومناعية تفسر إصابة البعض بحالة كورونا شديدة
2256,التلامس الجلدى مع الوالدين يساعد الأطفال حديثى الولادة فى التغلب على الألم
2257,لماذا نحتاج إلى أكثر من جرعة عند تناول بعض اللقاحات؟
2258,الجسيمات المحملة بكورونا تدور حول المصعد نصف ساعة بعد سعال شخص مصاب
2259,مضاعفات كورونا لا تنتهى.. دراسة تؤكد ظهور علامات تلف بالقلب بعد التعافى
2260,الأقليات العرقية ليسوا أكثر عرضة من الناحية الجينية لخطر الوفاة من Covid-19
2261,اطمن على نفسك.. ما هى فحوصات العين؟
2262,سينوفاك الصينية تعلن جاهزية لقاح كورونا أول 2021
2263,6 طرق لمنع إصابة الأطفال بفيروس كورونا مع عودة المدارس.. إنفوجراف
2264,"5 عادات خاطئة تجنبها ""لو بتعمل دايت"" للحصول على نتائج أفضل.. إنفوجراف"
2265,اعرف ما يمكن أن تخبرك به أظافرك عن صحتك
2266,"طبيب نفسى يكشف عن أكثر دواء فعال لعلاج مرض العصر ""الاكتئاب """
2267,الجلوس لفترات طويلة يزيد من خطر موت الشباب.. دراسة توضح
2268,"السرعة والمتطوعون.. اللقاح الـ11 يستفيد من ""موجة كورونا"""
2269,إصابات كورونا بأمريكا تتخطى رقما جديدا وارتفاع بألمانيا
2270,نوفافاكس تبدأ ثالث مراحل التجارب السريرية على لقاح كورونا فى بريطانيا
2271,احذر.. ارتداء كمامة متسخة يصيبك بالتهاب الحلق
2272,س و ج.. كل ما تريد معرفته عن الكتف المتجمدة وأعراض الإصابة
2273,تحليل الدم الروتينى قد يتنبأ بزيادة مخاطر الوفاة لدى مرضى كورونا
2274,الأدوية المخفضة للكوليسترول تقلل من شدة فيروس كورونا لهذا السبب
2275,انخفاض نسبة الزنك فى الدم يزيد من فرص الوفاة بكورونا.. 5 أطعمة غنية به
2276,نقص الفيتامينات ليس السبب الوحيد فى التعب المزمن.. اعرف التفاصيل
2277,علماء يكتشفون مادة توقف النزيف الحاد بسرعة
2278,أسباب آلام اليد عديدة وأبرزها النقرس أو هشاشة العظام
2279,علاج حصوات الكلى بطرق عديدة منها المنظار والجراحة والأدوية
2280,تعرف على فوائد الجوز الصحية للسيطرة على مرض السكر
2281,CDC: النساء أكثر عرضة لتجربة القلق والاكتئاب
2282,
2283,مخاوف متزايدة من تسبب كورونا فى موجة إصابة بمرض باركنسون
2284,أستاذ أمراض صدرية: مريض كورونا يصبح متعافيا بعد اختفاء الأعراض بـ7 أيام
2285,3 كليات حكومية بالهند تشارك فى تجارب لقاح كوفاكسين وتعويض مالى للمتطوعين
2286,خمس البالغين فى بريطانيا يرفضون الحصول على لقاح كورونا عند صنعه
2287,السمنة تزيد خطر الإصابة بالتهاب المفاصل الروماتويدى
2288,اطمن على نفسك.. ما هو تحليل الألبومين فى البول ؟
2289,5 أطعمة احرص على إضافتها لنظامك الغذائى للحفاظ على قوة عظامك
2290,تعرف على موقف تجارب لقاحات كورونا من الأطفال وموعد إجرائها
2291,خبراء الصحة يطالبون FDA بتنظيم وضع المواد الكيميائية الضارة على الأطعمة
2292,طرح 700 مليون جرعة من لقاح فيروس كورونا لــ350 مليون أمريكى بحلول مارس
2293,اعرف محيط خصرك المثالى.. كل زيادة 10سم تزيد خطر الوفاة المبكرة بنسبة11%
2294,"الصحة العالمية تستعد للترويج للقاح الروسى لفيروس كورونا ""سبوتنيكV"""
2295,رئيس مركز السيطرة على الأمراض: تطعيم الأمريكيين بلقاح كورونا بحلول يوليو
2296,مراهقة برازيلية تثير حيرة الأطباء لبكائها دما بدلا من الدموع
2297,نمط الحياة الصحى يساعد على العيش فترة أطول حتى مع الأمراض المزمنة
2298,س و ج.. ما هى عوامل الخطر التى تزيد من فرص الإصابة بسرطان الثدى؟
2299,ليه لون أسنانك دايما أصفر.. اعرف السبب وعالجه
2300,أفضل 7 أطعمة تحتوى على كالسيوم أكثر من الحليب
2301,5 أخطاء تعرض قلبك للخطر.. تعرف عليها وطرق تجنبها
2302,5 أطعمة خالية من الجلوتين لمرضى الاضطرابات الهضمية
2303,أعراض نقص فيتامين د عديدة أبرزها الاكتئاب والإرهاق
2304,فوائد العسل الأسود على صحتك وجمالك
2305,تعرف على طرق علاج الانتفاخ بخطوات بسيطة فى المنزل
2306,"8 علامات حيوية يجب مراقبتها بعد الخروج من المستشفى""لو متعافى من كورونا"""
2307,6 خطوات للآباء والأمهات لحماية أطفالهم فى أوقات الإصابة بفيروس كورونا
2308,اعرف نسبة إصابتك بفيروس كورونا حسب لون بشرتك
2309,رئيس إدارة الشئون الوقائية بالصحة يكشف أهمية مصل الأنفلونزا الموسمية
2310,لماذا يتمتع الأطفال بحماية أكبر من كورونا؟
2311,"جراح بجامعة بنها يكشف كواليس استخراج ""موبايل"" من معدة مواطن: ""كان مراهن صحابه"""
2312,درع الوجه البلاستيكى لا يمنع انتشار فيروس كورونا.. دراسة تكشف التفاصيل
2313,معظم المصابين بفيروس كورونا تظهر عليهم الأعراض
2314,السر فى الروابط الجينية والعاطفية.. لماذا نصاب بالصداع النصفى
2315,اكتشاف مستوى عالٍ من تلوث فيروس كورونا فى مراحيض وهواء المستشفيات
2316,اطمن على نفسك.. تحليل الهابتوجلوبين لمعرفة نوع الأنيميا لديك
2317,الهند توقع اتفاقا مع كلية طب واشنطن للحصول على لقاح كورونا الأنفى
2318,شركة فالنيفا الفرنسية تتوقع الموافقة على لقاحها لفيروس كورونا منتصف 2021
2319,دراسة على 3.5 مليون طفل تثبت زيادة خطر التوحد عند الولادة قبل 40 أسبوعا
2320,اليابان تتوقع الموافقة على عقار أفيجان لعلاج فيروس كورونا أكتوبر المقبل
2321,تغيير لون البول لطفلة يهدد حياتها فى عمر الـ 18 بسبب مرض نادر
2322,
2323,الصين وروسيا والولايات المتحدة لم تنضم لمبادرة كوفاكس لدعم لقاحات كورونا
2324,الهند تبدأ التجارب الأخيرة للقاح فيروس كورونا الروسى فى الأسابيع المقبلة
2325,الهند تصدر توجيهات لمصنعى لقاحات كورونا أهمها تحقيق فاعلية بنسبة 50%
2326,FDA تضع معايير صارمة قبل الموافقة الطارئة لاستخدام لقاح فيروس كورونا
2327,CDC يحدد 16 أكتوبر موعدا نهائيا لتقديم الدول خططها لتوزيع لقاحات كورونا
2328,الإصابة بكورونا والإنفلونزا فى نفس الوقت تجعلك عرضة للوفاة 6 مرات أسرع
2329,هل يتحول مرض السكرى من النوع الثانى إلى النوع الأول؟
2330,س وج .. ما هو تمزق الرباط الصليبى الخلفى وما أعراضه؟
2331,أسباب محتملة تجعل مرضى السمنة أكثر عرضة لمضاعفات كورونا
2332,5 أطعمة غنية بأحماض أوميجا 3 الدهنية لصحة قلبك
2333,هل يمكن أن يتسبب التوتر فى تأخر الدورة الشهرية؟
2334,لماذا يطلب طبيبك فحوصات مرض السكر.. للرجال فقط
2335,نصائح هامة لا تنساها لتقويه جهازك المناعى
2336,أسباب الاسهال الشائعة أبرزها فيروس فى المعدة
2337,تعرف على فوائد الزيتون الصحية للسيطرة على مرض السكر
2338,5 نصائح صحية لفقدان الوزن والتخلص من دهون البطن
2339,إنقاص الوزن يساعد فى إصلاح تلف البنكرياس لدى مرضى السكر
2340,ما مراحل تصنيع اللقاح وكم عدد لقاحات كورونا فى التجارب البشرية؟
2341,استشارى وبائيات يوضح أهمية التجارب المعملية لخضوع أي لقاح للتجارب السريرية
2342,السر فى مرارة الأشياء.. اختبار تذوق يتنبأ بأنك أكثر عرضة لمضاعفات كورونا
2343,روسيا تتلقى طلبات للتزويد بــ1.2 مليار جرعة من لقاح Sputnik V لكورونا
2344,الناجون من هذا المرض لديهم مناعة ضد كورونا
2345,احمى نفسك وأحبابك من الإنفلونزا بهذه الخطوات.. إنفوجراف
2346,طول الوقت الذى تتعرض فيه لكورونا يزيد احتمال إصابتك بالعدوى
2347,اطمن على نفسك..ما هو فحص هرمون الغدة الجاردرقية وأهميته؟
2348,لقاح كورونا الصينى لم يسبب أى آثار جانبية على المتطوعين الروس فى التجارب
2349,الصحة العالمية تعلن مسئولية التبغ عن 20 % من وفيات أمراض القلب التاجية
2350,لقاح الأنفلونزا لا يزيد من خطر الإصابة بكورونا.. دراسة أمريكية تؤكد
2351,مرضى ارتفاع ضغط الدم أكثر عرضة للإصابة بفيروس كورونا
2352,"أمريكا تواجه أزمة ملايين الخنازير الوحشية ""يمكنها استضافة 30 مرضا فيروسيا"""
2353,انطلاق المرحلة الثالثة لتجارب لقاح أكسفورد في الهند بحقن 200 متطوع
2354,روسيا لن تحتاج لإغلاق جديد بسبب كورونا وارتفاع الحالات مرتبط بفصل الخريف
2355,كيف نعتنى بمرضى الزهايمر وسط جائحة فيروس كورونا والأغذية الصحية المناسبة؟
2356,فايزر قد تحصل على موافقة الولايات المتحدة على لقاح فيروس كورونا تليها جونسون
2357,بدء شحن عقار كورونافير لعلاج فيروس كورونا إلى المدن الروسية الكبرى
2358,"5 عادات خاطئة تجنبها ""لو بتعمل دايت"" للحصول على نتائج أفضل"
2359,س و ج.. كل ما تريد معرفته عن أسباب هشاشة العظام وطرق الوقاية
2360,آلاف المرضى لا يعرفون أنهم مصابون بالسكر من النوع الثانى فى بريطانيا
2361,اعرفها وابعد عنها.. أكلات ومشروبات كترها غلط على معدتك
2362,
2363,تعرف على طرق العلاج بالروائح واستخدامات زيت اللافندر لصحة الجسم
2364,اعراض خمول الغدة الدرقية عديدة منها الاكتئاب والإمساك
2365,فوائد البندق على صحتك وبشرتك عديدة أهمها حماية القلب
2366,الموز والصبار هيساعدوك فى السيطرة على السكري بطرق طبيعية.. اعرف ازاى
2367,التهاب المفاصل الروماتويدي يزيد خطر الإصابة بالسكرى بنسبة 23٪
2368,استشارى مناعة يكشف أهمية نبات الشيح فى تقوية الجهاز المناعى
2369,دواء التهاب المفاصل قد يقلل من الحاجة إلى أجهزة التنفس لمرضى COVID-19
2370,كيف أثرت جائحة كورونا على الصحة العقلية للبشر؟
2371,الاستجابات المناعية غير الفعالة مسئولة عن معدلات وفيات COVID-19 لدى كبار السن
2372,تعدد العلاقات الجنسية وراء انتشار سرطان عنق الرحم.. حلقة جديدة من وليد كلينك
2373,تجربة تثبت أن كورونا أكثر الفيروسات مرونة ويتحمل الحرارة فى الاختبارات
2374,اكتشاف نوع نادر من فصيلة الدم يساعد فى الوقاية من الملاريا
2375,اطمن على نفسك.. ما هو تحليل الأجسام المضادة لمرض التيتانوس؟
2376,الصحة العالمية تؤيد اختبار الأدوية العشبية الإفريقية ضد فيروس كورونا
2377,تعرفى على أهمية الحليب المدعّم لنمو طفلك
2378,كورونا يصبح أقل فتكًا مع اكتساب الأطباء خبرة فى العلاج
2379,اليوم العالمى لـ ألزهايمر.. اعرف تأثير فيروس كورونا على المصابين بالخرف
2380,روبوتات الدم.. حقن متحركة داخل الشرايين لعلاج الأمراض
2381,بروتوكول تجارب لقاح كورونا من استرازينيكا ينص على تحقيق 50% فاعلية
2382,5 أطعمة صحية تحافظ على خلايا المخ والذاكرة وتحميك من ألزهايمر
2383,هل يزيد الإجهاد من فرص الإصابة بألزهايمر.. 6 علامات تؤكد إصابتك
2384,"إرشادات ""CDC"" الجديدة تكشف إمكانية انتشار كورونا عن طريق الهواء"
2385,طرق بسيطة يمكنك من خلالها جعل منزلك مكانًا صحيًا وخاليا من الأمراض
2386,س و ج.. ما أعراض وأسباب وعلاج التهاب الحلق؟
2387,وكالة الأدوية الأوروبية تؤيد استخدام الستيرويد لعلاج كورونا
2388,هذه التغييرات فى نمط الحياة قد تقلل من مخاطر الخرف
2389,ما هو التهاب الوريد الخثارى وأسباب الإصابة به؟
2390,التوتر والضغط عصبى يؤثران على صحة الحامل والجنين
2391,ما هى الكربوهيدرات المعقدة ولماذا يجب تناولها لفقدان الوزن؟
2392,اعراض اكتئاب بعد الولادة تؤثر على الشهية والنوم والقلق
2393,فوائد صدور الدجاج على صحتك ونشاطك
2394,"هل يمكن للأحذية أن تنقل مرض ""كوفيد 19""؟.. الصحة العالمية تجيب"
2395,5 أشياء تزيد أعراض فرط الحركة ونقص الانتباه.. منها الفوضى والأكلات السريعة
2396,هل هناك طرق طبيعية لعلاج انسداد شرايين القلب؟
2397,"هل من الممكن أن تصاب الكلاب بمرض ""التوحد""؟"
2398,فوضى باختبارات كورونا ببريطانيا بسبب اندفاع الآباء فى فحص أبنائهم
2399,الموجة الثانية لكورونا فى أوروبا لا تتسبب فى ارتفاع عدد الوفيات
2400,قصة فصل توأمتين ملتصقتين من الكبد عمرهما سنة
2401,"اطمن على نفسك.. اختبارات تكشف إصابتك بـ ""حمى كيو"""
2402,
2403,51 % من موظفى المدارس فى أمريكا معرضون لخطر متزايد للإصابة بـ Covid-19
2404,"دول أمريكا اللاتينية تعتزم المشاركة بمبادرة ""كوفاكس"" للحصول على لقاح كورونا"
2405,خبير بالأمراض المعدية يؤكد عدم وجود موجة ثانية من فيروس كورونا في روسيا
2406,بريطانيا تفرض 10 آلاف جنيه إسترلينى على حاملى فيروس كورونا الرافضين للعزل
2407,الفطريات القاتلة بالمنزل تهدد رئتيك والخبراء ينصحون بتغيير الوسائد كل 6 أشهر
2408,استئناف المرحلة الثالثة لتجارب لقاح استرازينيكا لفيروس كورونا بالهند
2409,مرضى السكرى أكثر حاجة إلى لقاح الأنفلونزا.. لهذه الأسباب
2410,س و ج.. ما أعراض الإصابة بالشريان التاجى وطرق الوقاية؟
2411,الكمامة القماش تمنع عدوى كورونا حتى عند العطس
2412,مسئول أمريكي يكشف عن 3 ممارسات يومية لتقوية جهازك المناعي ضد كورونا
2413,5 أطعمة بسيطة لعلاج مشاكل البشرة وحب الشباب.. اعرف التفاصيل
2414,ما هو الزحار الأميبى وكيف يتم تشخيصه؟
2415,7 أطعمة لتنظيف القولون أبرزها الزنجبيل وعصير الخضار والفاكهة
2416,أسباب ألم الصدر عدة وأبرزها مرض السل أو تمزق المرىء
2417,دراسة تكشف حقيقة وجود علاقة بين الاكتئاب والنظام الغذائى
2418,الخصوبة المطولة عند السيدات مش دايما صح تزيد من خطر الإصابة بالخرف
2419,دراسة تكشف تعرض مرضى السكتة الدماغية المصابين بفيروس كورونا لأعراض أكثر حدة
2420,علماء يتوصلون لعلاج جديد يحد من عواقب كورونا الخطيرة
2421,جامعة أكسفورد تؤكد براءة لقاح كورونا من التسبب فى مضاعفات لمتطوع
2422,معظم حالات عدوى كورونا تنتقل فى الهواء وعبر الرذاذ وليس من الأسطح
2423,كورونا ومضاعفاته.. دراسة تؤكد نصف المرضى يعانون من إجهاد طويل الأمد
2424,تعرف على الاختلافات بين اختبارات تشخيص الإصابة بفيروس كورونا
2425,اطمن على نفسك.. أبرز الفحوصات لتشخيص الفشل الكلوى
2426,"وكالة الأدوية الأوروبية ""EMA"" تعتمد عقار ديكساميثازون لعلاج فيروس كورونا"
2427,5 حقائق عن فيروس كورونا يجب على الطفل معرفتها قبل بداية المدرسة
2428,CDC يزيل تعليمات عدم اختبار من لا تظهر عليهم أعراض كورونا
2429,الطفح الجلدى وفقدان الشهية.. علامات تفرق بين نزلات البرد وكورونا للأطفال
2430,مودرنا تستعد لإنتاج لقاح كورونا لطرحه بالأسواق بعد التأكد من الأمان والفعالية
2431,بحث علمى يؤكد أمان استخدام الأشعة فوق البنفسجية للبشر فى قتل كورونا
2432,الاتحاد الأوروبى يدفع 384 مليون دولار لشراء لقاح كورونا لشركتى سانوفى وجلاكسو
2433,إنتاج 20 مليون جرعة من لقاح مودرنا الأمريكية لفيروس كورونا نهاية العام
2434,الصين تجرى تجارب على 11 لقاحا لفيروس كورونا 4 منها فى المراحل النهائية
2435,هل يمكن لغسل أنفك باليود أن يحميك من كورونا؟
2436,"روسيا توافق على عقار ""كورونافير"" لفيروس كورونا وطرحه للبيع الأسبوع المقبل"
2437,الأطفال الذين يتناولون الستيرويد فى خطر متزايد للإصابة بمرض السكرى
2438,س و ج.. كل ما تريد معرفته عن الرجفان الأذينى
